machine_hours,labor_hours,downtime_hours,machine_type,operator_skill,material_quality,shift_type,maintenance_status,production_line,ambient_temp_c,humidity_percent,output_units
167.43818928679832,88.8589019356748,57.87701849275955,Injection,Trainee,Grade A,,Reactive,Line 2,25.02774768576035,48.34601120527235,9000.0
363.4509751115574,45.42610464421519,37.4219698836446,Injection,Junior,Grade B,,None,Line 3,23.084281724106212,76.38982857192562,4613.0
217.19698758885863,254.3802875776632,4.096682070962245,CNC,Junior,Grade A,Rotating,Preventive,Line 4,27.945766045367783,70.56241877866731,3372.0
572.267259620853,133.1107902017362,33.46129232477497,CNC,Senior,Grade C,Night,Reactive,Line 3,23.49118735412323,46.533726532145224,14162.0
380.25457314363564,295.3398420188603,30.57135829285766,Injection,Trainee,Grade A,Night,None,Line 2,26.23651038559847,57.383767600541,9881.0
591.1404615589968,209.12194359362664,3.4538278893418473,Assembly,Senior,Grade A,Day,Preventive,Line 4,24.2635348121931,50.29808393547907,11630.0
102.39784862414729,257.9886545503145,18.378123621647685,CNC,Trainee,Grade C,Rotating,Preventive,Line 2,25.402428053522407,53.311892399640556,14355.0
86.0109869135828,,24.73068001120129,Injection,Expert,Grade B,Day,Preventive,Line 3,29.578382188263888,68.0605343002751,13923.0
328.0897012732039,373.6940524684523,9.658519839876721,Packaging,Expert,Grade C,Night,Reactive,Line 4,23.792262298797787,57.150310047543016,12550.0
528.2397332376271,336.31973416003626,0.5256985915168366,Injection,Junior,,Rotating,Reactive,Line 3,21.22108928427522,39.05222317058958,5447.0
352.6916125872217,218.24032164499454,45.418694249005554,CNC,Senior,Grade C,Night,None,Line 3,25.98448595627203,43.451781390226955,10531.0
535.6170595425157,197.68571747846633,51.0980646905062,Packaging,Senior,Grade C,Day,Preventive,Line 3,31.12512345958283,58.38969309388011,8845.0
147.89435455587687,275.6833904618004,13.746099097191877,Assembly,Trainee,Grade C,Day,Preventive,Line 4,27.704968291606253,64.64097799645998,8801.0
443.6501881141198,304.0722839973131,0.22802028437488797,,Junior,Grade B,Night,None,Line 2,22.31708541436823,55.40602136912896,9029.0
423.1362205140216,102.15527722780516,53.39621684617458,Injection,Senior,Grade A,Night,,Line 2,31.481913645573748,61.01052661705975,6560.0
363.3811836526453,51.70881841524418,8.0375988984835,Injection,Junior,Grade A,Rotating,Preventive,Line 4,22.79803661632981,69.46884757877399,1006.0
290.6544928732912,203.6750266534178,24.193764542124924,Packaging,Senior,Grade C,Night,None,,31.765556333465256,57.26959581040309,10912.0
416.47553762547034,75.80312401928387,21.957974852941224,CNC,Expert,Grade B,Day,None,Line 4,20.68785620119049,78.85957250261497,3565.0
366.04798627528214,138.1840663268025,9.855684035054493,Injection,Senior,Grade B,Day,Reactive,Line 1,,41.77843259013618,10498.0
221.7653325218326,250.50625577067825,35.928633708212814,Packaging,Senior,Grade A,Night,Reactive,Line 3,19.062679098720402,75.98441251950268,8663.0
134.4000217173271,94.5227318668645,,Injection,Expert,Grade B,,Reactive,Line 2,27.985358344159124,42.38298973986789,3717.0
281.0573057936152,50.25749448213665,30.82340002518266,CNC,Junior,Grade B,Rotating,None,Line 3,28.36618220464137,56.58222882168509,5394.0
346.46678088333937,239.656286171954,58.374743205874516,Packaging,Junior,Grade C,Day,Reactive,Line 1,27.514045617507108,52.79533854013049,11138.0
,207.84191809615447,11.446305562123495,Assembly,Junior,Grade B,Day,Preventive,Line 4,28.886494747047784,48.644163455970244,14937.0
,150.26910410341762,50.91014123406836,Injection,Expert,Grade B,Day,Reactive,Line 3,24.605661183066058,78.1367334300412,1488.0
250.2246878768778,208.7628918642929,15.414484729611743,CNC,Expert,Grade C,Night,Reactive,Line 4,18.757595252062707,43.61507804329951,14813.0
262.2569191091451,286.06815017451925,15.032490451337505,Assembly,Expert,Grade A,,,Line 4,23.008546098282835,63.743455217153084,5868.0
218.23954738960305,79.24026502265869,7.061487358505774,CNC,Junior,Grade A,Night,None,Line 1,26.99240296080208,70.20342860064049,8244.0
381.55229834444555,132.04819975237498,51.81798040109362,Assembly,Junior,Grade B,Rotating,,Line 4,27.047458662212364,39.8503422804684,9176.0
521.9414709591578,326.1857605367918,43.503523876430634,CNC,Junior,Grade C,Night,None,Line 1,20.73271365238648,78.6576463202766,12124.0
537.4386507784527,281.2441694630312,20.499410016005022,Assembly,Junior,Grade A,Rotating,Preventive,Line 4,21.54207288833832,57.33202378528998,14830.0
596.736977139381,135.85126843141086,20.965008573949707,Packaging,Trainee,Grade B,Rotating,Reactive,Line 4,24.81377393035427,75.72453308065283,10698.0
126.18550082918725,183.3341948437218,50.68767670758274,Assembly,Expert,Grade A,,Reactive,Line 4,28.200547317971072,63.19405298319203,673.0
,83.1098754593379,55.654904274362934,CNC,Expert,Grade B,Rotating,Preventive,Line 2,29.939173442034384,62.47134253883863,
459.70762517875863,131.1259385719551,36.14555465311891,Injection,Expert,Grade A,Night,None,Line 4,19.21078787257292,47.27930446200916,10073.0
415.5250716115231,342.81466274371303,24.410361273454996,Assembly,Junior,Grade C,Day,None,Line 3,30.958678819410974,68.5295071713044,7555.0
149.61017526831213,198.54783174702902,3.1886172405115576,CNC,Junior,Grade C,Night,Reactive,Line 2,30.988243275643647,,1962.0
408.1293753590502,270.50542507087874,7.593900887612812,Injection,Trainee,Grade A,,Preventive,Line 1,18.111072389371618,57.79102410598827,9745.0
,97.50692945877071,8.507269355832687,Packaging,Trainee,,Rotating,Preventive,Line 4,25.08973405945423,31.606953160171738,8144.0
577.5669322274666,105.9900390347987,16.60820067208158,Packaging,Junior,,Day,Preventive,Line 1,26.220019696578603,45.343593638941115,11292.0
524.7262626681998,378.73160302849703,15.421909372484787,Injection,Junior,Grade A,Night,,Line 3,25.751988007728173,34.8147890105745,12854.0
118.08598547928543,342.9160922686078,32.572898870465615,CNC,Junior,Grade C,Day,Reactive,Line 3,26.62080320539471,75.5795514175554,13275.0
126.79460859830988,324.51907330226317,56.64599282951763,CNC,Expert,Grade B,Rotating,None,Line 3,25.046917946081155,61.413018326942705,1284.0
296.8695387790963,158.65250217009543,,Assembly,Trainee,Grade C,Night,Reactive,Line 3,22.113296792733465,63.4255308437082,6157.0
84.35300657095937,242.5921543731559,30.549780224370178,Packaging,Expert,Grade B,Rotating,Preventive,Line 4,19.33986140625001,72.5564212145531,5737.0
129.08119516594198,,1.037895587258293,,Senior,Grade B,Night,None,Line 1,20.917311748241154,66.65162376312279,11580.0
564.9497408761472,384.24303642298923,4.103934194641258,Packaging,Senior,Grade B,Day,Reactive,Line 1,28.363571593031686,36.20977880736797,13508.0
,126.26839488796347,51.621054426922356,Packaging,Senior,Grade A,Day,Preventive,Line 1,21.374889260847663,60.87691666297788,5976.0
,381.00387141060423,17.017801595487633,CNC,Senior,Grade B,Rotating,Reactive,Line 2,29.61594469878822,78.90853651964854,8939.0
511.7233613274551,294.4661578779514,19.08542506222875,Packaging,Expert,Grade B,Day,Preventive,Line 2,23.648837138063357,40.70579454633571,14771.0
210.0285248292318,188.92895615241133,8.386647370950442,Injection,Senior,Grade C,Day,,Line 4,23.802661968573748,60.985696555957524,2130.0
457.294820534757,135.8877500641148,13.386804923143176,CNC,Junior,Grade A,Rotating,Reactive,Line 2,30.15898237654704,58.18071570606661,11198.0
400.09492077477586,312.64721020951936,14.831290110875274,Injection,Senior,Grade A,Rotating,Reactive,Line 3,21.000043595869528,49.58230228974052,1225.0
521.296656459593,336.2565736249836,24.72560791638187,Injection,,Grade B,Rotating,Preventive,Line 4,20.65466931379764,77.7317691832844,7649.0
226.99746406893763,168.70985763835264,37.388730688795235,CNC,Expert,Grade C,Night,None,Line 4,31.795689677389642,,7798.0
477.1322147163045,101.87676800917674,21.1893650222378,Injection,Trainee,Grade B,Rotating,None,Line 4,25.568462163612963,34.68402213431142,11115.0
523.3787301119594,217.20804776334958,26.99179601707771,Injection,Trainee,Grade A,Night,Preventive,Line 1,20.667289856807187,78.12714918970653,13681.0
365.483574838738,208.66083892370858,10.914005816228595,Assembly,,Grade C,Rotating,None,Line 2,20.321267620627726,66.46101034077157,11620.0
295.1683242750586,301.14492987498255,3.3833824204123375,Packaging,Trainee,Grade A,Night,None,Line 3,30.063309570564083,47.122493780911434,3983.0
573.2993397420171,390.34654749171864,20.894422603767136,Injection,Junior,Grade A,Rotating,Reactive,Line 4,26.3978435399246,44.02558125448571,3191.0
167.86420025823494,231.26159037503797,3.749487825981983,Assembly,Senior,Grade A,Night,Reactive,Line 3,19.610535559944722,76.40133323050298,7579.0
,303.4189438818458,17.983208268765203,Assembly,Senior,Grade A,Day,Preventive,Line 4,30.41671323978764,43.67749879800975,10841.0
173.15293717047626,166.2086755319598,50.2559273052728,Packaging,Junior,Grade A,Rotating,Preventive,Line 3,24.21467007952869,56.85788363481506,14782.0
435.3960624247362,,22.015850592121744,Assembly,Junior,Grade C,Rotating,Reactive,Line 1,31.851001809825483,40.74775356032448,4652.0
490.25188829349423,,11.595705933597607,Assembly,,Grade C,Night,Preventive,Line 3,21.944644587602426,79.76073069575912,11956.0
452.75033629918045,333.376270047549,54.12405260525423,Injection,Junior,Grade A,Day,Preventive,Line 2,25.403441240274883,68.47542931358345,5026.0
298.33060805695527,163.95672248844073,38.36096054055348,Packaging,Expert,Grade B,Day,None,,20.423403930256832,58.38174700768553,3011.0
583.138243219804,68.81488511487802,59.295108092595775,Packaging,Senior,Grade B,Night,Preventive,Line 4,24.155883701659842,,4757.0
311.03699894473436,396.6020977881979,18.015085167088255,Injection,Trainee,Grade A,Rotating,Preventive,Line 4,20.471525686130697,75.81839833004106,
590.2785676150052,364.64376242961805,,CNC,Trainee,Grade C,Day,Reactive,Line 1,22.301235211265045,78.15620972102946,2579.0
557.420557704078,111.07600444324757,17.87641698766285,Assembly,Expert,Grade B,Rotating,Preventive,Line 1,21.778120329479563,69.30094422127293,9887.0
291.71511531389217,170.75266610164812,48.749541553830824,Injection,,Grade C,Night,Reactive,Line 4,21.963315051600688,72.45329841666131,5601.0
163.7244924940723,377.2183707571456,9.091711739537311,Assembly,Trainee,Grade C,Rotating,Preventive,Line 4,31.577568359478636,,10836.0
126.71545292849996,326.6783420170787,14.464698337224853,Packaging,Senior,Grade B,Day,None,Line 3,,49.591149758648314,8830.0
356.3669751604661,366.3083994790977,42.09797753779387,Packaging,Expert,Grade B,,Reactive,Line 4,24.956061355227735,70.41483263718462,12928.0
476.8681395764488,242.51792023962287,44.28002588266201,Assembly,Junior,Grade C,Day,Preventive,Line 1,26.809441259700595,67.98125694315387,10028.0
171.54480162212855,127.52183936923531,,Packaging,Trainee,Grade B,Rotating,Preventive,Line 1,27.25065924221607,75.04908518105321,3527.0
245.46968803438622,121.73926984158994,,Packaging,Senior,Grade A,Rotating,None,Line 2,28.56363963386179,36.65048470816537,10380.0
407.8763649902095,229.24126668551474,39.8118671410584,CNC,Senior,Grade B,Night,Preventive,Line 2,28.653515715169313,64.54065593460997,
319.65150119671216,372.6399896094509,21.767677255413776,Packaging,Trainee,Grade C,Day,None,Line 4,31.377041754103445,62.382411690415694,1944.0
394.01124451606336,267.37131377296487,27.180849987345294,Packaging,Junior,Grade C,Day,Reactive,Line 3,28.579351364451934,69.92599201767666,14669.0
431.71114442699405,52.380590365016246,26.356062649483096,Assembly,Junior,Grade C,,Reactive,Line 4,29.53164948842426,31.227619245325606,6775.0
277.9614488733348,241.77126208008082,23.242678609911817,Injection,Expert,Grade C,Night,Preventive,Line 1,25.45241581353669,71.31262228328762,
488.7024748014351,259.03871630365416,20.29471353685964,Packaging,,,Rotating,Reactive,Line 1,27.207426813526535,46.321332663927436,5133.0
445.4898444857036,249.359811807024,10.074019643651955,Packaging,Expert,Grade C,Rotating,None,Line 1,24.69374043558072,64.35610655100359,12229.0
437.527678866651,288.7874225415825,21.969542247787885,Injection,Senior,Grade A,Rotating,None,Line 4,21.869838655262072,,9984.0
157.7314317632122,145.66498238117182,58.15378405978869,Injection,Junior,Grade C,,Preventive,Line 4,22.387363124144933,52.009916041476075,6715.0
326.60251044512,91.75551110992612,52.92938058447469,Injection,Expert,Grade C,Night,None,Line 2,23.047458406832618,67.30137669459313,4518.0
380.12991701795835,310.0175064212637,37.0395982016831,Assembly,Senior,Grade A,,None,Line 1,,78.06094652077553,8994.0
197.72083343658454,110.68711165789826,11.568358839009619,Packaging,Junior,Grade C,Night,None,Line 2,25.464254876216728,46.17374899609414,8084.0
474.45488641572194,81.09722575083376,52.71988454467302,Packaging,Trainee,Grade C,Day,Preventive,Line 1,21.46684415429243,67.42179415845818,2526.0
142.9619606770565,,,,Expert,Grade A,Night,Reactive,Line 2,25.232989589444557,45.726852242175774,7875.0
157.92589731339973,339.79148212593424,32.742892228380114,CNC,Expert,Grade B,Day,None,Line 4,30.827378356251515,72.28265701580412,9885.0
294.92603369876883,69.55899084934904,54.707687266819285,Assembly,Junior,Grade B,,Reactive,Line 3,23.683493604068545,51.86365829447134,12506.0
150.37929656032824,110.4020891469403,20.081406334248655,Injection,Trainee,,,Reactive,Line 3,21.117044902461412,52.46328670306021,12955.0
86.05485499060566,211.09337617098205,54.80056402588057,Injection,Trainee,Grade B,Rotating,Preventive,Line 1,22.85598253891198,68.59402905682425,4810.0
293.92900340058225,143.55290965768341,14.107701474499205,Packaging,,Grade B,Rotating,,Line 4,30.276422123061455,54.80848497385397,5735.0
417.2471127380823,299.7979632131635,55.722186229816586,CNC,Expert,Grade A,Night,Reactive,Line 1,,43.332230897044774,8835.0
337.47191574438705,282.96487362398165,21.519928334814896,Assembly,Trainee,Grade B,Night,Preventive,Line 2,30.413616504357528,79.77684668347123,7979.0
107.13344274069243,343.3058906823212,22.47607252904658,CNC,Senior,Grade C,Rotating,Reactive,Line 4,22.02286655896473,61.01126964575121,4119.0
200.88197526886103,113.38354308969939,33.18047529874276,CNC,Expert,Grade A,Day,None,,23.429837191397368,62.25747783741143,11986.0
352.6612857910396,273.6107516225171,20.821588379624295,Packaging,Expert,Grade B,Rotating,Reactive,Line 2,31.649073543472852,62.32909589188788,6879.0
463.80824182205396,318.9044203354968,26.998944715310664,Injection,Expert,Grade C,Night,Reactive,Line 1,22.533932349347474,,2387.0
492.8368214381519,62.56016420039603,30.079438508619646,Injection,Expert,Grade A,Day,None,,19.930038384326362,39.19360028259017,13256.0
350.0716083546628,53.2562593609818,29.461172914797007,CNC,Trainee,Grade C,Night,Preventive,,21.949318860354957,32.957575258726834,7491.0
415.98627597947353,241.3330017018811,57.66656732481709,Assembly,,Grade B,Rotating,Reactive,Line 2,31.495685356159107,49.33502559224802,
549.777024740325,251.6277165038295,16.907307168014274,Assembly,,Grade C,Day,Preventive,Line 1,23.822256306775728,58.24525902542341,2512.0
113.90334516778984,,17.074774790152187,Packaging,Junior,Grade B,Rotating,None,,31.074347159020068,,1827.0
131.56972784786132,52.98639307465021,50.27530139552074,Assembly,Junior,Grade B,Rotating,Reactive,Line 2,19.457151002041684,64.4603502245605,6112.0
318.0872436992216,184.69185532885177,23.520530510964434,Packaging,Expert,Grade B,Rotating,Reactive,Line 2,28.724778010992747,,10435.0
397.0620144585431,271.15187481083854,4.391828634630541,,Trainee,,Day,Reactive,Line 1,19.306807561936118,69.53547355417388,3330.0
82.40977668820888,292.67695086393564,28.875238745766854,Assembly,Senior,Grade B,Rotating,Reactive,Line 4,20.764940145747996,65.90430098494986,9659.0
315.32513197575906,217.40493061946034,33.01373486678949,Injection,Trainee,Grade A,Day,Preventive,Line 3,26.625431378831625,40.69723935870789,6530.0
169.83566225280276,229.00899187325015,37.06156407915066,CNC,Senior,Grade B,Rotating,Preventive,Line 3,24.08269426659074,44.92271193030689,6792.0
415.45441418067975,282.1627393213205,14.105595524241545,Packaging,Expert,Grade A,,None,Line 1,27.33343953981366,70.35010224192703,7112.0
219.2224967893101,201.74885749905536,58.39556632928796,CNC,Expert,Grade C,Night,Preventive,,31.627688088653372,68.6668921509054,8826.0
549.0078263427596,134.86538152432686,44.221096301787966,CNC,Expert,Grade C,Rotating,,Line 3,18.737992174128898,70.6883078666963,5415.0
113.20066918877114,120.26915969542492,43.20844195622686,Packaging,Trainee,Grade A,Day,None,Line 4,20.68277340736274,46.11214224459064,4614.0
500.78714746466005,310.99104784478976,52.37234782953175,Assembly,Trainee,Grade A,Night,Reactive,Line 4,26.963134915545613,78.4785591736664,13680.0
284.0103270134316,215.51750918707728,1.567653873905861,Assembly,Senior,Grade C,Day,Reactive,Line 3,30.55137030266557,65.76691146869857,3145.0
525.7235046363769,264.6709583156271,36.78853372620006,Injection,Senior,Grade A,Rotating,None,,29.167070740613884,33.260039369837735,4736.0
503.86375617340616,209.5980852046009,49.0702145336597,Assembly,Junior,Grade A,Night,Reactive,Line 2,24.518154797700937,53.8867427005472,
204.43220127405624,334.7814699125757,2.062424702230783,Packaging,Expert,Grade B,Night,Reactive,Line 1,28.436645451182123,63.227352273630125,14111.0
106.29523691401559,218.8650451820448,45.368742849389264,Packaging,Senior,Grade C,Night,None,Line 3,20.913365854464004,38.43250961735127,13193.0
441.67113393409613,395.6996646123838,59.381835008329034,Packaging,Trainee,Grade A,Day,Preventive,Line 3,18.192228282040084,75.08844633299205,12474.0
186.28516656434817,127.3376612990463,35.6046209784899,Assembly,Senior,Grade A,Night,None,Line 1,,67.70543505752167,13287.0
563.8636944411769,89.8696074048031,25.481543393312872,Packaging,,,Night,None,,29.385425393898117,34.07158838665845,534.0
114.95991835610882,,27.216501904458994,Assembly,Trainee,Grade B,Day,None,Line 4,24.068209551324564,75.65990541229334,8310.0
248.46962841736647,370.71637986557573,40.76884659199345,Packaging,Trainee,Grade C,Day,Preventive,Line 3,25.969482786282555,50.218484005472845,14550.0
86.57748390094483,346.8325354127833,34.19734568857204,Packaging,Trainee,Grade C,Day,None,Line 2,23.910536724966434,52.623473878419155,8034.0
244.8501950254102,129.04706763153627,47.25421419152505,Assembly,Senior,Grade A,Rotating,Preventive,Line 3,25.19653059820848,69.15540802133447,5251.0
361.4545137690468,255.89112455055678,25.298253723180856,Injection,Expert,Grade A,Day,Reactive,Line 3,30.380847692988837,62.19988417000942,14240.0
420.52852992030813,252.01830586835837,25.039479074087954,Injection,Expert,Grade B,Day,None,Line 2,24.693961530238127,51.87643476227729,5251.0
457.74558972133246,145.62288215057413,44.75792259144528,Injection,Expert,Grade A,Night,Reactive,Line 3,18.104658210559975,42.98123288273279,4277.0
513.3940994876216,124.73740450682713,38.73112027443977,Assembly,,Grade A,,Reactive,Line 4,29.197880992720112,55.84478659849123,8516.0
137.60774688871243,180.4178151048358,46.68588198321613,Packaging,Expert,Grade B,Night,Preventive,Line 4,26.648042779635084,58.95898736901961,4249.0
476.17377292718544,323.90276828994837,53.22982346470686,Assembly,Trainee,Grade A,Day,Reactive,Line 2,,61.54661738363013,12811.0
224.7517637187734,109.01741495892261,15.804350670473417,CNC,Trainee,,Day,Reactive,Line 4,30.61522088876901,,3529.0
151.88834542338685,200.46043790444102,18.90215227583296,CNC,Senior,Grade C,Night,None,Line 2,22.00699930722659,60.865174815149615,5029.0
,213.41147744314887,31.617044498308267,Assembly,Trainee,Grade C,Rotating,Reactive,Line 2,25.04297889773752,,2762.0
526.156401265609,378.0849005587743,55.82716744847926,CNC,Senior,Grade B,Rotating,None,Line 3,26.4347696908423,58.094391949960766,863.0
406.2436756275591,149.26808605774852,,Injection,Senior,Grade B,Night,Reactive,Line 2,22.83547630293955,44.43190923478478,3014.0
390.63837578070047,47.072766167727266,28.106743155440835,Injection,Junior,Grade C,Day,Preventive,,29.844940132953493,37.91874576422196,1324.0
384.01119723024976,289.7432473153159,34.387133265945245,Injection,Trainee,Grade C,Rotating,Reactive,Line 4,27.765926518598015,60.34678429262134,6879.0
292.4863214008593,312.0849408648305,42.73860741787038,CNC,Senior,Grade B,Rotating,Preventive,Line 1,28.26770617338272,32.34993459384843,1646.0
296.84237435361695,293.09166091325153,31.36080511167304,Injection,Expert,Grade A,Night,None,Line 4,29.3121017572723,33.260348177691384,13355.0
157.12871808599442,292.26603322750725,5.906923255741288,Injection,Expert,Grade A,Rotating,None,Line 3,21.613178538362167,42.36579980939832,1097.0
252.95875755675894,213.96186940428686,21.16420724609995,Injection,,Grade B,Day,Reactive,Line 2,28.438985055309686,39.7163506271568,11204.0
346.25671352790204,46.717889613052705,2.856736431521143,Assembly,Senior,Grade C,Night,Reactive,Line 4,28.833296033704208,48.70565657206454,7745.0
395.1292019508182,302.77047112489,40.191921379815824,,Trainee,Grade B,Rotating,None,Line 1,29.79349565311447,48.5644406388986,9295.0
117.2521336139595,377.14726805828326,20.227427058428017,Packaging,Expert,Grade C,Day,None,Line 1,24.839529627023676,35.842772787464106,10048.0
253.58132492866966,96.65908799273163,44.30176162705285,Assembly,Expert,Grade B,Day,None,Line 2,25.058654616912477,,9963.0
256.4988017845616,64.44913327008422,25.782609847066983,Injection,Junior,Grade B,Night,Preventive,,19.374495081416388,30.228458480964218,4185.0
347.8365037676753,135.4739038852841,2.7352996383521155,Injection,Expert,Grade B,Night,Reactive,Line 4,29.92969342345522,47.54819051227595,5956.0
449.21794317563484,345.9257870127533,22.77696217499773,Assembly,Senior,Grade B,Day,None,Line 1,25.46883464197731,69.82175887815927,2620.0
410.32097843797607,,13.121673546053824,Assembly,Junior,Grade B,Day,,Line 4,26.322086103019057,43.3079994247385,7473.0
,297.4606242427038,12.857445047714684,,Expert,Grade B,Rotating,Reactive,Line 4,19.700169190805717,62.16740730227073,
,62.661076307638304,22.65659015301444,Assembly,,Grade C,Rotating,Reactive,Line 2,26.42551544668869,34.91275893860211,8193.0
516.3093538125064,51.80404542874064,58.69957861989089,Injection,Senior,Grade C,Rotating,Preventive,Line 4,18.58783690133148,30.614233588047725,10421.0
488.3521390367014,360.8686753802407,57.60415532572516,Assembly,Expert,,Rotating,None,Line 4,30.924922732969108,54.919826102318986,733.0
175.47865193068793,317.40168386770193,48.207253723953386,Injection,Trainee,Grade B,Rotating,Reactive,Line 1,30.08952460803636,53.074203808104016,9903.0
420.66841594654215,255.49061763424655,14.728035017509116,CNC,Senior,Grade A,Night,Preventive,Line 3,20.720443930837146,39.57595992067553,1800.0
551.4603826562118,101.91829135890065,,Assembly,Expert,Grade A,Rotating,None,Line 4,26.313209324792844,44.32924781840144,2966.0
306.512671728486,140.38550476009755,0.9218069121042527,CNC,Junior,Grade B,Rotating,Preventive,Line 2,26.437787687040085,31.533570346466224,12305.0
560.8800210856218,57.49761669817045,3.380943396282654,Injection,Trainee,Grade B,Rotating,Reactive,Line 1,29.248053805827617,69.88999382973839,2500.0
91.42116359417419,272.33062703217644,50.14396595937662,Injection,Expert,Grade A,Day,Preventive,Line 1,28.596885078532264,,9114.0
348.44479936777367,286.99089538838405,33.85419609355917,Injection,Junior,Grade A,,None,Line 2,31.90540501807547,40.972820971361486,2572.0
213.26041523176204,157.65115424799933,,Injection,Senior,Grade B,Night,Reactive,Line 3,,70.23288505337953,1951.0
216.32184633700803,161.82987410317583,44.42750159199811,CNC,Senior,Grade B,Day,None,Line 4,19.744854325448177,31.96368498872892,5806.0
536.3245430409742,,6.861779024072961,Assembly,Trainee,Grade B,Day,Preventive,Line 4,26.028604079324225,44.22629085393826,14554.0
241.97972363455125,380.4393148347508,17.201187674556625,Assembly,Trainee,Grade C,Rotating,Preventive,,28.69588343693401,43.137623096945404,11094.0
92.13223966241716,182.09539345282292,43.6565137336779,Injection,Senior,Grade A,Day,Preventive,Line 1,22.001106932278965,43.14863072416007,4503.0
360.63811729750546,217.69253876888598,12.430129376026922,Injection,Junior,Grade A,Rotating,Reactive,Line 2,21.306889136011844,30.574787957610646,6755.0
584.84878232737,291.3793494877392,36.03855785273918,CNC,Senior,Grade A,Rotating,Preventive,Line 3,29.234364333915575,76.73358594937567,10594.0
121.12965578063495,163.2355439733143,26.85979502869872,CNC,Expert,Grade C,Rotating,Reactive,Line 1,28.55211208415312,73.20725995037213,5236.0
228.87594732767718,352.7889954721478,12.141829447343603,Injection,Expert,Grade A,Night,Preventive,Line 3,20.84748754832061,50.72465284442292,14229.0
324.14165200619846,344.62535831031346,53.30296258842253,Injection,Junior,Grade B,Day,Preventive,,30.169788455934647,52.27174676547017,13364.0
511.8496573789562,282.7418737359012,26.13165355604099,Assembly,Expert,Grade C,Day,Reactive,Line 1,19.886211841628228,56.20771225769873,12813.0
219.82547680450372,233.29249578705173,35.9303985364462,Assembly,Expert,Grade A,Day,Reactive,Line 3,19.5293575538051,,1029.0
258.7163309401729,394.0675334669484,15.18225812311628,Assembly,Trainee,Grade C,Day,Reactive,Line 1,,68.95668456662696,1431.0
279.93738667143,292.85698716369245,20.808297301461003,Injection,Expert,Grade C,Day,None,Line 3,30.41145630142087,54.42099643348871,8313.0
,271.5615776364481,2.939030312791646,,Junior,Grade B,Rotating,Preventive,Line 3,27.736162361228942,39.44123352601241,4286.0
184.17952971809996,355.6544585160252,28.992859956902727,CNC,Senior,Grade C,Rotating,None,Line 1,23.52606015571729,35.84859433962258,10481.0
556.146258448252,239.7966426901341,20.69076442929139,CNC,Junior,Grade B,Rotating,Preventive,Line 3,20.20151292832621,75.91357166724731,5535.0
492.31335635371994,127.45248045766499,19.764226264248194,CNC,Trainee,Grade B,Night,Preventive,Line 3,27.988671178117023,32.419132959448284,10267.0
587.3342454023915,89.59802189699812,53.39659745154869,Injection,Junior,Grade A,Night,Preventive,Line 4,26.38806107283638,74.87802717226204,3601.0
272.9167465762362,209.57157315952512,42.23219389292056,,Senior,Grade B,Night,Preventive,Line 3,31.827560754967834,64.52395960837939,
103.55355512343515,225.63549617751386,27.43737158988158,CNC,Senior,Grade A,Night,None,Line 2,28.717832465403628,50.2352343059369,10002.0
140.06056460574655,337.96992532401265,11.721072435942506,CNC,Junior,Grade A,Day,Preventive,Line 3,19.429735389718598,39.35892243391885,1965.0
265.89148432913294,90.2108228021863,58.39508426737135,CNC,Senior,Grade A,Night,None,Line 2,28.195010831748835,45.524110567351116,4010.0
553.7533330691631,285.24288063276583,4.485917437451135,Injection,Trainee,Grade B,Day,Reactive,Line 1,21.604258637230302,56.49368493757208,6807.0
590.164061819122,149.48569653677018,8.166362111087189,Packaging,Junior,Grade A,Day,None,,31.466539785655847,62.84254718442916,4930.0
507.4384951868389,378.0508881361498,16.219292355622844,Packaging,Expert,Grade B,Day,Preventive,Line 4,18.26983064463895,64.57362124788636,11153.0
